date,p,pet,tmean,qobs
1980-08-20,0,1.51,4.1552067,11.2762378512006
1980-08-21,0,1.55,1.98344,11.5497854001516
1980-08-22,0,1.67,2.6911664,11.1698582488308
1980-08-23,0,1.65,3.1854246,10.881113613827
1980-08-24,0,1.59,2.540666,10.8051281835628
1980-08-25,0,1.95,3.9221461,10.607566064876
1980-08-26,0,2.04,5.054405,10.607566064876
1980-08-27,0,2.05,7.3550285,10.6683544090874
1980-08-28,0,2.08,8.3858063,11.0482815604081
1980-08-29,0,2.21,7.2445117,10.9267048719855
1980-08-30,0.0089848304,1.52,4.94346,11.2306465930421
1980-08-31,0.011288165,1.56,3.8124145,16.1089112160009
1980-09-01,0,1.67,3.2889802,NA
1980-09-02,0,1.99,4.865387,NA
1980-09-03,0,2.26,6.5480909,NA
1980-09-04,0,2.39,7.6808664,NA
1980-09-05,0,2.5,8.8026423,NA
1980-09-06,0,2.42,10.128571,NA
1980-09-07,0,1.91,5.9044458,NA
1980-09-08,0,2.11,3.9257307,NA
1980-09-09,0,2.76,7.7908008,NA
1980-09-10,0,2.88,9.7101043,NA
1980-09-11,0,2.87,10.629067,NA
1980-09-12,0,2.43,10.105971,NA
1980-09-13,0,2.12,6.6279554,NA
1980-09-14,0,1.83,5.6512628,NA
1980-09-15,0,2.17,3.0773594,NA
1980-09-16,0,2.19,6.7375305,NA
1980-09-17,0,1.95,4.4923023,NA
1980-09-18,1.2948529,1.57,-0.70935404,NA
1980-09-19,0.031115506,1.6,1.2862888,NA
1980-09-20,0.0089848304,1.72,0.34844139,NA
1980-09-21,0,2.23,4.6265305,NA
1980-09-22,0,2.4,6.470309,NA
1980-09-23,0,2.39,8.2174502,NA
1980-09-24,0,2.13,6.9490702,NA
1980-09-25,0,2.34,5.7548022,NA
1980-09-26,0.013734419,1.81,3.4165983,NA
1980-09-27,0.017151377,2.34,5.2218494,NA
1980-09-28,0,2.3,3.490566,NA
1980-09-29,5.7438121,1.73,2.7471001,NA
1980-09-30,0.31601212,1.2,0.1206233,NA
1980-10-01,0.6901488,1.55,0.99116609,NA
1980-10-02,0.017969661,1.8,0.92225818,NA
1980-10-03,0.021091279,1.95,1.5170169,NA
1980-10-04,0,2.93,4.8340918,NA
1980-10-05,0,3.07,7.8166799,NA
1980-10-06,0,2.36,4.5643142,NA
1980-10-07,0,2.12,4.6832636,NA
1980-10-08,0,2.81,8.6200685,NA
1980-10-09,0.0089848304,2.27,6.6293539,NA
1980-10-10,0.072195176,2.13,3.2949911,NA
1980-10-11,0,2.97,7.2235811,NA
1980-10-12,0,3.25,8.7109796,NA
1980-10-13,0,3.44,10.26418,NA
1980-10-14,0,3.3,10.663995,NA
1980-10-15,0,3.06,10.460601,NA
1980-10-16,0,3.08,9.5612135,NA
1980-10-17,0,2.95,9.9450723,NA
1980-10-18,0,2.97,9.0312322,NA
1980-10-19,0,2.83,9.0719794,NA
1980-10-20,0,2.69,7.7215066,NA
1980-10-21,0,2.84,7.0714602,NA
1980-10-22,0,2.86,7.7360326,NA
1980-10-23,0,2.84,7.8087798,NA
1980-10-24,0,2.48,8.4631591,NA
1980-10-25,0,2.86,9.0437287,NA
1980-10-26,0,3.15,9.8059635,NA
1980-10-27,0,3.57,11.261611,NA
1980-10-28,0.017969661,3.16,10.45481,NA
1980-10-29,5.6842627,2.05,5.9773843,NA
1980-10-30,0,3.06,8.1661145,NA
1980-10-31,0.24037766,3.39,9.6617506,NA
1980-11-01,0,3.59,10.657044,NA
1980-11-02,0,3.23,10.632194,NA
1980-11-03,0,3.03,9.7782969,NA
1980-11-04,0,2.94,8.0409399,NA
1980-11-05,0,3.05,8.6632973,2.47712502661145
1980-11-06,0,3.11,6.0274347,2.72027840345675
1980-11-07,0.022204903,1.37,3.1954866,2.41633668240013
1980-11-08,4.7427318,2.02,1.6154832,2.17318330555483
1980-11-09,0,2.3,2.2653508,1.99081827292086
1980-11-10,0,2.68,4.6973051,1.85404449844538
1980-11-11,0,3.38,9.1143797,1.68687655186424
1980-11-12,0,3.71,10.681729,1.68687655186424
1980-11-13,0,3.63,11.802291,1.74766489607557
1980-11-14,0,3.89,11.662958,1.88443867055104
1980-11-15,0,3.72,10.373041,1.97562118686803
1980-11-16,0,3.69,11.833237,2.12759204739634
1980-11-17,0.0089848304,2.55,6.9383421,2.46192794055862
1980-11-18,0,3.29,8.6310131,2.53791337082278
1980-11-19,0,2.46,6.3016102,2.32515416608314
1980-11-20,0,3.07,6.7466605,2.21877456371333
1980-11-21,0,2.93,6.4362128,2.14278913344917
1980-11-22,0,3.43,8.0884034,2.18838039160766
1980-11-23,0,4.03,11.086924,2.37074542424164
1980-11-24,0,3.77,11.801275,2.18838039160766
1980-11-25,0,3.76,10.183868,2.29475999397748
1980-11-26,0,3.99,11.944552,2.27956290792465
1980-11-27,0,3.71,10.192085,2.27956290792465
1980-11-28,0,4.13,11.514362,2.21877456371333
1980-11-29,0,4.52,15.011765,2.26436582187182
1980-11-30,0,4.86,15.82527,2.29475999397748
1980-12-01,0,4.41,13.658029,2.55311045687561
1980-12-02,0,4.6,14.908456,2.61389880108693
1980-12-03,0,4.33,14.355814,2.62909588713976
1980-12-04,0,3.89,13.398142,2.67468714529826
1980-12-05,0,4.11,13.965656,2.53791337082278
1980-12-06,0,4.32,15.384046,2.41633668240013
1980-12-07,0,4.58,16.044146,2.32515416608314
1980-12-08,0,4.21,14.152703,2.29475999397748
1980-12-09,0,4.46,13.958057,2.18838039160766
1980-12-10,0,4.09,13.078763,2.06680370318502
1980-12-11,0,3.94,12.818333,2.02121244502652
1980-12-12,0,3.74,13.394921,1.93002992870954
1980-12-13,0,4.39,13.916023,1.83884741239255
1980-12-14,0,5.04,16.473105,1.7628619821284
1980-12-15,0,4.75,16.847767,1.48779472457216
1980-12-16,0,4.26,15.272796,1.74766489607557
1980-12-17,0,3.4,11.879988,NA
1980-12-18,0,2.57,7.5517672,NA
1980-12-19,0.004235242,2.36,7.3955189,NA
1980-12-20,0.025326521,2.56,7.4679699,NA
1980-12-21,0.017969661,3.06,9.3742605,NA
1980-12-22,0.03037145,3.53,11.939643,NA
1980-12-23,0.004235242,3.66,11.510999,NA
1980-12-24,0,3.59,11.83585,NA
1980-12-25,0,3.64,12.06224,NA
1980-12-26,0,3.65,12.089697,NA
1980-12-27,0,4.01,12.036564,NA
1980-12-28,0,3.93,11.902213,NA
1980-12-29,0,3.87,10.944339,NA
1980-12-30,0,3.38,11.45509,NA
1980-12-31,0,3.19,11.012335,NA
1981-01-01,0,4.03,10.120579,NA
1981-01-02,0,4.2,10.61872,NA
1981-01-03,0,4.46,12.183829,NA
1981-01-04,0,4.37,13.431488,NA
1981-01-05,0,4.17,11.263503,NA
1981-01-06,0,4.49,13.390576,NA
1981-01-07,0,4.49,14.028094,NA
1981-01-08,0,4.1,12.692193,NA
1981-01-09,0,4.55,13.842498,NA
1981-01-10,0,4.48,12.980503,NA
1981-01-11,0,4.25,12.915498,NA
1981-01-12,0,4.02,10.90702,NA
1981-01-13,0.004235242,4.12,12.609348,NA
1981-01-14,0.0023775615,3.88,10.901521,NA
1981-01-15,0,3.51,9.7009147,NA
1981-01-16,0,3.74,9.0976404,NA
1981-01-17,0,3.57,9.4668838,NA
1981-01-18,0,3.86,10.166387,NA
1981-01-19,0,3.59,9.4351183,NA
1981-01-20,0,4.28,11.884154,NA
1981-01-21,0,3.85,10.956613,NA
1981-01-22,0,3.69,9.5756925,NA
1981-01-23,0,3.71,10.864653,NA
1981-01-24,0,3.78,10.547781,NA
1981-01-25,0,3.48,10.669593,NA
1981-01-26,0,3.84,10.791897,NA
1981-01-27,0.00081828355,4.27,11.205274,NA
1981-01-28,0.030380047,4.23,14.013463,NA
1981-01-29,0,4.67,13.212347,NA
1981-01-30,0,4.32,12.680409,NA
1981-01-31,0,3.97,11.000323,NA
1981-02-01,0,3.74,12.784907,NA
1981-02-02,0,3.93,13.107824,NA
1981-02-03,0,3.84,14.475158,NA
1981-02-04,0.0050535256,3.79,12.369753,NA
1981-02-05,0,3.84,12.836919,NA
1981-02-06,0,3.6,12.248136,NA
1981-02-07,0,3.62,10.962643,NA
1981-02-08,0,4.11,13.997384,NA
1981-02-09,0,3.67,10.309759,NA
1981-02-10,0.0089848304,3.09,10.514478,NA
1981-02-11,0.2105684,3,8.7327161,NA
1981-02-12,0,2.81,7.9665771,NA
1981-02-13,0,2.98,8.2077477,NA
1981-02-14,0,3.56,8.0554665,NA
1981-02-15,0,4.41,14.465613,NA
1981-02-16,0,3.8,12.886234,NA
1981-02-17,0,3.49,13.708094,NA
1981-02-18,0,3.94,13.927933,NA
1981-02-19,0,3.78,14.786326,NA
1981-02-20,0,4.07,15.917875,NA
1981-02-21,0.016341691,3.87,16.68664,NA
1981-02-22,0.012106449,3.38,15.511924,NA
1981-02-23,0.025326521,3.66,15.853206,NA
1981-02-24,0.004235242,3.42,13.807587,NA
1981-02-25,0.004235242,3.45,13.950784,NA
1981-02-26,0,3.77,14.5181,NA
1981-02-27,0.004235242,3.64,15.356817,NA
1981-02-28,0.069556166,3,13.104613,NA
1981-03-01,0,3.63,14.060879,NA
1981-03-02,0.0031216181,3.36,15.631682,NA
1981-03-03,0.004235242,3.63,14.771075,NA
1981-03-04,0,3.69,14.279055,NA
1981-03-05,0,3.38,13.848987,NA
1981-03-06,0,3.35,12.367615,NA
1981-03-07,0,3.48,12.288296,NA
1981-03-08,0,3.51,13.379565,NA
1981-03-09,0,3.37,13.123147,NA
1981-03-10,0,3.11,11.49324,NA
1981-03-11,0,2.99,11.916878,NA
1981-03-12,0,2.95,9.1046763,NA
1981-03-13,0,2.36,7.7724318,NA
1981-03-14,0,2.56,8.0122665,NA
1981-03-15,0,2.92,8.9079067,NA
1981-03-16,0,3.3,12.436212,NA
1981-03-17,0,3.21,12.467028,NA
1981-03-18,0,2.96,11.17868,NA
1981-03-19,0,2.86,11.896656,NA
1981-03-20,0,3.14,12.232295,NA
1981-03-21,0,3.02,11.578997,NA
1981-03-22,0,2.39,8.7047416,NA
1981-03-23,0,2.9,10.446894,NA
1981-03-24,0,3.15,12.024314,NA
1981-03-25,0,2.97,12.549188,NA
1981-03-26,0,2.69,10.135982,NA
1981-03-27,0,2.55,9.0194288,NA
1981-03-28,0,2.46,9.3721248,NA
1981-03-29,0,2.62,10.35101,NA
1981-03-30,0,2.58,10.836355,NA
1981-03-31,0,2.53,9.8792576,NA
1981-04-01,0,3.09,13.141004,NA
1981-04-02,0,2.77,12.727884,NA
1981-04-03,0,2.93,14.340864,NA
1981-04-04,0,2.92,12.289708,NA
1981-04-05,0,2.89,12.736185,NA
1981-04-06,0,2.8,12.034646,NA
1981-04-07,0,2.76,13.036041,NA
1981-04-08,0,2.75,12.779061,NA
1981-04-09,0,2.74,11.922531,NA
1981-04-10,0,2.68,12.632497,NA
1981-04-11,0,2.66,12.16378,NA
1981-04-12,0,2.61,11.939738,NA
1981-04-13,0,2.4,12.995484,NA
1981-04-14,0,2.06,11.941087,NA
1981-04-15,0,2.09,10.395565,NA
1981-04-16,0,2.22,9.0554907,NA
1981-04-17,0,2.08,8.8221432,NA
1981-04-18,0,2.1,9.3271573,NA
1981-04-19,0,2.05,7.9053844,NA
1981-04-20,0,1.88,7.5932815,NA
1981-04-21,0,1.7,6.305294,NA
1981-04-22,0,1.79,6.6988665,NA
1981-04-23,0.023537533,1.74,6.6621388,NA
1981-04-24,0.017969661,1.63,4.9295008,NA
1981-04-25,0.017151377,1.35,4.8631792,NA
1981-04-26,0,1.4,4.2673991,NA
1981-04-27,0,1.52,3.3799762,NA
1981-04-28,0,1.99,8.1570385,NA
1981-04-29,0,2.08,10.90622,NA
1981-04-30,0,1.9,9.7510624,NA
1981-05-01,0,1.81,10.306709,NA
1981-05-02,10.816049,1.56,5.9909315,NA
1981-05-03,0,1.72,7.3805541,NA
1981-05-04,0,1.81,7.6637733,NA
1981-05-05,0,1.9,9.0745007,NA
1981-05-06,0,1.39,10.61269,NA
1981-05-07,0,1.45,9.7135073,NA
1981-05-08,0,1.29,5.4398369,NA
1981-05-09,0,1.03,6.9691598,NA
1981-05-10,0,1.32,6.7711216,NA
1981-05-11,0.013734419,1.44,7.469902,NA
1981-05-12,13.571946,0.91,3.63122,NA
1981-05-13,0,1.16,4.7808752,NA
1981-05-14,0,1.48,8.2247675,NA
1981-05-15,0,1.27,8.683455,NA
1981-05-16,0,1.65,4.3671091,NA
1981-05-17,0.0047495884,1.11,8.0683233,NA
1981-05-18,0,1.51,5.0157718,NA
1981-05-19,0,1.67,8.6285129,NA
1981-05-20,0,1.84,9.0707073,NA
1981-05-21,0,1.51,9.2083808,NA
1981-05-22,0,1.47,8.6992792,NA
1981-05-23,0,1.41,8.0261705,NA
1981-05-24,0,1.46,6.1975179,NA
1981-05-25,0,1.16,7.9389117,NA
1981-05-26,0,1,5.7381439,NA
1981-05-27,0,1.35,9.5382212,NA
1981-05-28,0,1.7,8.9938846,NA
1981-05-29,0,1.51,8.0823603,NA
1981-05-30,19.783118,0.62,7.353861,NA
1981-05-31,13.390715,0.89,1.6702552,NA
1981-06-01,0.014848043,0.96,2.3638728,NA
1981-06-02,0,1.26,4.4954307,NA
1981-06-03,0,1.29,5.366066,NA
1981-06-04,0,1.28,6.212147,NA
1981-06-05,0,1.17,3.5904326,NA
1981-06-06,0,1.32,5.6395757,NA
1981-06-07,0,1.4,7.055791,NA
1981-06-08,0,1.26,7.9090813,NA
1981-06-09,0,1.09,3.9557448,NA
1981-06-10,0,1.28,4.3960393,NA
1981-06-11,0,1.36,5.0042659,NA
1981-06-12,0,1.47,6.3098155,NA
1981-06-13,0,1.43,7.0101869,NA
1981-06-14,0,1.38,7.370305,NA
1981-06-15,0,1.44,7.3442631,NA
1981-06-16,0,1.46,5.9961794,NA
1981-06-17,0,1.43,7.4671767,NA
1981-06-18,0,1.24,7.5885683,NA
1981-06-19,0,1.43,6.5036414,NA
1981-06-20,17.543871,1.24,6.3003366,NA
1981-06-21,0.009803114,0.87,1.6769833,NA
1981-06-22,0,1.06,1.6630282,NA
1981-06-23,0,1.18,3.8958107,NA
1981-06-24,0,1.31,6.9277684,NA
1981-06-25,0,1.29,5.5245034,NA
1981-06-26,0,1.19,5.7709162,NA
1981-06-27,0,1.08,5.5629561,NA
1981-06-28,0,1.17,4.1703897,NA
1981-06-29,0,1.18,3.9883738,NA
1981-06-30,0,1.12,5.180992,NA
1981-07-01,0,1.36,4.9109027,NA
1981-07-02,0,1.19,7.3724241,NA
1981-07-03,0,1.49,4.1082241,NA
1981-07-04,0,1.5,6.9962585,NA
1981-07-05,0,1.42,9.3673819,NA
1981-07-06,0,1.35,5.7164499,NA
1981-07-07,0,1.43,8.4221372,NA
1981-07-08,7.0212018,1.27,6.7778921,NA
1981-07-09,0.0089848304,1.03,2.5852684,NA
1981-07-10,0,1.27,4.8952877,NA
1981-07-11,0,1.15,5.9042398,NA
1981-07-12,0,1.21,5.8965036,NA
1981-07-13,0,1.32,6.0156781,NA
1981-07-14,1.1842342,1.14,2.3673431,NA
1981-07-15,14.723476,0.91,1.310272,NA
1981-07-16,0,0.9,-0.54592399,NA
1981-07-17,0,1.26,0.47832086,NA
1981-07-18,0,1.27,1.1617408,NA
1981-07-19,0,1.57,5.9609153,NA
1981-07-20,0,1.18,5.1491308,NA
1981-07-21,0,1.19,2.1638543,NA
1981-07-22,0,0.98,-0.23545659,NA
1981-07-23,0,1.51,3.1499524,NA
1981-07-24,0,1.78,5.4136295,NA
1981-07-25,0,1.48,8.0284044,NA
1981-07-26,0,1.49,7.0002027,NA
1981-07-27,0,1.21,8.5817087,NA
1981-07-28,0,1.42,5.3556035,NA
1981-07-29,0,1.4,7.0611754,0.267468714529826
1981-07-30,0,1.3,6.9690807,0.268988423135109
1981-07-31,0,1.72,8.571972,0.267468714529826
1981-08-01,0,1.53,8.5748537,0.264429297319259
1981-08-02,0,1.31,5.7644732,0.275067257556241
1981-08-03,0,1.08,3.6880967,0.273547548950958
1981-08-04,0.0089848304,1.3,1.6192898,0.267468714529826
1981-08-05,11.311825,1.1,3.1682993,0.270508131740392
1981-08-06,18.534702,1.01,2.4553507,0.287224926398506
1981-08-07,0.044422401,1.11,-1.0146978,0.30394172105662
1981-08-08,0,1.35,0.64938149,0.281146091977374
1981-08-09,0,1.61,1.7979381,0.282665800582657
1981-08-10,0,1.62,4.9523438,0.282665800582657
1981-08-11,0,1.65,5.5769766,0.291784052214355
1981-08-12,0,1.42,4.583419,0.296343178030205
1981-08-13,0,1.72,4.8076729,0.285705217793223
1981-08-14,0,1.8,5.7454512,0.291784052214355
1981-08-15,0,1.62,5.6729783,0.290264343609072
1981-08-16,0,1.68,6.1294455,0.291784052214355
1981-08-17,0,2.03,4.7039319,0.287224926398506
1981-08-18,0,1.86,7.6634231,0.296343178030205
1981-08-19,0,1.69,7.5826535,0.297862886635488
1981-08-20,0,1.95,8.7055125,0.299382595240771
1981-08-21,0,2.11,8.559028,0.290264343609072
1981-08-22,0,2.19,9.0217222,0.278106674766807
1981-08-23,0,1.9,7.2352494,0.290264343609072
1981-08-24,0,2,7.8893211,0.287224926398506
1981-08-25,0,2.09,8.3693772,0.282665800582657
1981-08-26,0,1.86,7.482735,0.272027840345675
1981-08-27,0,1.87,5.8030249,0.268988423135109
1981-08-28,0,1.77,6.1058307,0.275067257556241
1981-08-29,0.017969661,1.91,4.0425349,0.287224926398506
1981-08-30,9.0799256,1.66,3.187329,0.3236979329253
1981-08-31,0.017969661,1.49,1.6085697,0.311540264083036
1981-09-01,0,1.88,3.7225947,0.290264343609072
1981-09-02,0,1.99,4.662956,0.305461429661903
1981-09-03,0,2.1,6.4765712,0.297862886635488
1981-09-04,0,2.6,8.7878237,0.296343178030205
1981-09-05,0,2.7,9.2868861,0.297862886635488
1981-09-06,0,2.44,7.3353903,0.30394172105662
1981-09-07,0,2.15,5.9054331,0.270508131740392
1981-09-08,0.013734419,1.62,0.936398,0.264429297319259
1981-09-09,0,1.85,3.4528085,0.30394172105662
1981-09-10,0,2.3,7.5071231,0.268988423135109
1981-09-11,0.017969661,2.14,3.8090658,0.278106674766807
1981-09-12,5.0861551,1.48,-0.68872285,0.288744635003789
1981-09-13,0.0089848304,1.34,-1.1907237,0.282665800582657
1981-09-14,0,2.16,2.8305636,0.294823469424921
1981-09-15,0,2.77,8.5054194,0.285705217793223
1981-09-16,0,2.54,8.9225678,0.275067257556241
1981-09-17,0,2.07,7.9093077,0.281146091977374
1981-09-18,0,2.38,7.1484136,0.290264343609072
1981-09-19,0,1.93,5.8369834,0.290264343609072
1981-09-20,0,2.4,5.6706175,0.287224926398506
1981-09-21,0,2.5,6.9290394,0.276586966161524
1981-09-22,0,2.55,8.2345231,0.282665800582657
1981-09-23,0,2.93,10.726222,0.276586966161524
1981-09-24,0,3.04,12.296275,0.275067257556241
1981-09-25,0,3.09,12.492855,0.28418550918794
1981-09-26,0,3.07,10.186034,0.308500846872469
1981-09-27,0,2.64,8.7193761,0.30394172105662
1981-09-28,0,2.84,8.447304,0.305461429661903
1981-09-29,0,2.98,9.9863145,0.308500846872469
1981-09-30,0,2.95,12.050431,0.310020555477752
1981-10-01,0,2.63,7.8041574,0.32825705874115
1981-10-02,0,2.26,5.0092312,0.3236979329253
1981-10-03,0,1.8,2.9335836,0.313059972688319
1981-10-04,0.0089848304,1.83,2.1575443,0.313059972688319
1981-10-05,0.0089848304,1.75,1.3359675,0.296343178030205
1981-10-06,0,2.07,1.8080873,0.285705217793223
1981-10-07,0.017151377,1.91,2.531969,0.281146091977374
1981-10-08,0.0089848304,1.93,3.5983925,0.272027840345675
1981-10-09,0,2.28,5.4649493,0.265949005924543
1981-10-10,0,2.93,7.9557332,0.282665800582657
1981-10-11,0,2.86,6.1564563,0.293303760819638
1981-10-12,0,2.96,8.0193644,0.290264343609072
1981-10-13,0,3.03,9.1899577,0.297862886635488
1981-10-14,0,2.48,4.5828354,0.306981138267186
1981-10-15,0,3.27,8.5519817,0.28418550918794
1981-10-16,0.004235242,3.2,7.9116742,0.293303760819638
1981-10-17,0.013734419,2.48,5.6468579,0.297862886635488
1981-10-18,0,2.92,6.885222,0.293303760819638
1981-10-19,0,3.24,10.660986,0.275067257556241
1981-10-20,0,3.6,11.800001,0.275067257556241
1981-10-21,0,3.9,13.114689,0.273547548950958
1981-10-22,0,3.34,11.470565,0.282665800582657
1981-10-23,0,3.49,12.119671,0.281146091977374
1981-10-24,0.0089848304,3.33,11.060577,0.294823469424921
1981-10-25,0.026954491,2.91,8.4555024,0.3236979329253
1981-10-26,0.0089848304,3.35,9.6279173,0.319138807109451
1981-10-27,0,3.61,11.379916,0.313059972688319
1981-10-28,0,3.41,10.658963,0.310020555477752
1981-10-29,0,3.74,10.400743,0.305461429661903
1981-10-30,0,4.13,12.792663,0.305461429661903
1981-10-31,0,3.79,12.367772,0.306981138267186
1981-11-01,0,3.47,11.272236,0.305461429661903
1981-11-02,0,3.07,8.0262754,0.297862886635488
1981-11-03,0,2.78,7.0789689,0.294823469424921
1981-11-04,0,2.7,5.9070469,0.290264343609072
1981-11-05,0,2.84,6.0582574,0.273547548950958
1981-11-06,0,3.5,9.7114871,0.252271628476995
1981-11-07,0,3,8.8459529,0.256830754292844
1981-11-08,0,3.39,6.9763297,0.249232211266428
1981-11-09,0,3.88,11.456324,0.258350462898127
1981-11-10,0,3.69,11.78318,0.249232211266428
1981-11-11,0,4.14,12.755779,0.275067257556241
1981-11-12,0,3.93,12.816094,0.270508131740392
1981-11-13,0,4.21,14.093427,0.267468714529826
1981-11-14,0,3.97,13.281672,0.267468714529826
1981-11-15,0,3.72,12.857816,0.267468714529826
1981-11-16,0,3.5,10.844996,0.267468714529826
1981-11-17,0,3.07,8.5274132,0.256830754292844
1981-11-18,0,3.29,8.8926929,0.24011395963473
1981-11-19,0,4.1,11.463126,0.2157986219502
1981-11-20,0,3.94,11.902795,0.205160661713219
1981-11-21,0,3.57,10.091679,0.203640953107935
1981-11-22,0,3.38,10.107035,0.2157986219502
1981-11-23,0,3.46,10.094159,0.232515416608314
1981-11-24,0,3.69,9.5627034,0.247712502661145
1981-11-25,0,4.55,14.181456,0.234035125213597
1981-11-26,0,4.28,13.729806,0.24011395963473
1981-11-27,0,4.31,11.383787,0.234035125213597
1981-11-28,0,3.8,10.807662,0.2157986219502
1981-11-29,0.0048238154,2.94,6.9548153,0.224916873581899
1981-11-30,0,2.91,6.4706816,0.246192794055862
1981-12-01,0,3.15,7.4959815,0.243153376845296
1981-12-02,0,3.67,10.973938,0.218838039160766
1981-12-03,0,3.7,10.976166,0.206680370318502
1981-12-04,0,3.01,7.8294775,0.174766489607557
1981-12-05,0,3.69,10.159771,0.170207363791707
1981-12-06,0,3.82,11.246984,0.200601535897369
1981-12-07,0,3.99,13.279813,0.191483284265671
1981-12-08,0,5.12,15.936218,0.170207363791707
1981-12-09,0,4.91,15.657156,0.205160661713219
1981-12-10,0,4.46,13.255723,0.203640953107935
1981-12-11,0,4.56,14.434153,0.208200078923785
1981-12-12,0,4.76,15.290228,0.197562118686803
1981-12-13,0,4.42,14.899568,0.194522701476237
1981-12-14,0,3.71,10.451311,0.19604241008152
1981-12-15,0,4.37,13.250145,0.19604241008152
1981-12-16,0,3.42,11.193916,0.206680370318502
1981-12-17,0,3.43,10.074796,0.2157986219502
1981-12-18,0,3.8,11.753424,0.197562118686803
1981-12-19,0,3.89,12.591362,0.230995708003031
1981-12-20,0,3.62,10.795255,0.331296475951716
1981-12-21,0,3.06,8.1726331,0.346493562004547
1981-12-22,0,4.15,12.24428,0.343454144793981
1981-12-23,0.0089848304,4.7,15.263299,0.334335893162282
1981-12-24,0.012401789,4.05,12.501646,0.334335893162282
1981-12-25,0,4.07,15.161285,0.354092105030962
1981-12-26,0,4.52,16.233198,0.387525694347191
1981-12-27,0,4.82,16.818074,0.381446859926058
1981-12-28,0,4.92,16.226788,0.381446859926058
1981-12-29,0,4.84,16.169283,0.360170939452095
1981-12-30,0,4.55,15.946651,0.373848316899643
1981-12-31,0,4.36,15.211747,0.386005985741907
1982-01-01,0,4.38,14.199553,0.395124237373606
1982-01-02,0,4.2,14.375639,0.39208482016304
1982-01-03,0,4.38,14.250184,0.395124237373606
1982-01-04,0,4.28,12.997271,0.381446859926058
1982-01-05,0,4.08,11.76234,0.384486277136624
1982-01-06,0,3.53,9.1227711,0.389045402952474
1982-01-07,0,3.48,8.049625,0.423998700873985
1982-01-08,0,3.57,8.2883514,0.395124237373606
1982-01-09,0,3.78,11.157037,0.386005985741907
1982-01-10,0,4.05,11.979208,0.395124237373606
1982-01-11,0,3.92,11.283798,0.395124237373606
1982-01-12,0,3.84,10.322476,0.389045402952474
1982-01-13,0,4.29,11.690833,0.343454144793981
1982-01-14,0,4.23,13.092093,0.267468714529826
1982-01-15,0,3.68,9.8748579,0.255311045687561
1982-01-16,0,4.01,9.9932258,0.291784052214355
1982-01-17,0.004235242,4.37,14.089443,0.360170939452095
1982-01-18,0,4.22,12.110619,0.355611813636245
1982-01-19,0,4.55,13.754254,0.340414727583415
1982-01-20,0,4.33,14.036777,0.316099389898885
1982-01-21,0.0050535256,4.41,15.834,0.258350462898127
1982-01-22,0,4.56,13.854194,0.270508131740392
1982-01-23,0,4.14,12.126034,0.326737350135867
1982-01-24,0,3.91,13.170537,0.351052687820396
1982-01-25,0,4.16,12.760157,0.354092105030962
1982-01-26,0,3.89,11.435936,0.344973853399264
1982-01-27,0,3.84,11.120489,0.30394172105662
1982-01-28,0,3.96,11.596451,0.247712502661145
1982-01-29,0,3.89,11.440604,0.243153376845296
1982-01-30,0,4.66,15.005705,0.296343178030205
1982-01-31,0,4.5,14.162068,0.338895018978131
1982-02-01,0,4.14,14.518341,0.357131522241529
1982-02-02,0,4.02,12.208908,0.340414727583415
1982-02-03,0,4.32,14.811383,0.282665800582657
1982-02-04,0,4.06,14.460295,0.261389880108693
1982-02-05,0,4.01,13.465177,0.281146091977374
1982-02-06,0,3.84,12.558829,0.335855601767565
1982-02-07,0.004161015,3.87,13.298379,0.360170939452095
1982-02-08,0.004235242,3.43,12.153511,0.346493562004547
1982-02-09,0,3.61,12.214948,0.325217641530583
1982-02-10,0,3.51,11.557222,0.30394172105662
1982-02-11,0,3.97,11.547028,0.265949005924543
1982-02-12,0,3.92,12.175786,0.243153376845296
1982-02-13,0,4.02,12.47208,0.288744635003789
1982-02-14,0,4.05,12.934865,0.341934436188698
1982-02-15,0,3.38,10.931047,0.340414727583415
1982-02-16,0,3.44,10.916311,0.32825705874115
1982-02-17,0,3.17,11.148001,0.302422012451337
1982-02-18,0,3.51,11.628024,0.275067257556241
1982-02-19,0,3.46,10.60968,0.27962638337209
1982-02-20,0,3.42,9.0165413,0.313059972688319
1982-02-21,0,3.5,10.49971,0.341934436188698
1982-02-22,0,3.29,11.262835,0.338895018978131
1982-02-23,0,3.18,9.9838405,0.319138807109451
1982-02-24,0,2.85,8.7531441,0.288744635003789
1982-02-25,0,2.92,8.4095343,0.249232211266428
1982-02-26,0,3.13,9.7947925,0.255311045687561
1982-02-27,0,3.33,12.181794,0.300902303846054
1982-02-28,0.0031216181,2.96,10.558383,0.326737350135867
1982-03-01,0.014038356,3.14,10.990301,0.326737350135867
1982-03-02,0.026365918,2.95,10.878637,0.325217641530583
1982-03-03,0.017969661,2.95,10.991182,0.300902303846054
1982-03-04,2.7955352,2.8,10.472246,0.282665800582657
1982-03-05,0.31795547,2.73,10.584496,0.249232211266428
1982-03-06,0.004235242,2.82,10.71659,0.290264343609072
1982-03-07,0.021091279,2.42,8.311366,0.329776767346433
1982-03-08,0,3.07,9.6776088,0.340414727583415
1982-03-09,0,2.98,10.061002,0.32825705874115
1982-03-10,0,3.22,11.147836,0.291784052214355
